Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.65,0.28063344644877053,3.966666666666667,4.116666666666666,30.0,
Main,Crit_B,0.5,0,0,30,0,0.6222222222666667,0.13557755455788467,3.1000000000666668,3.088888888888889,30.0,
Main,Crit_C,0.5,0,0,30,0,0.4877777777666667,0.413111217641419,3.845000000033333,3.945,30.0,
Main,Crit_D,0.5,0,0,30,0,1.3,-0.14726781023025803,3.3,4.6,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
Sub,A-01,0.5,0,0,30,0,0.7,0.3491541938134649,4.033333333333333,4.533333333333333,30.0,
Sub,A-02,0.5,0,0,30,0,0.7333333333333333,0.1352884595278423,3.9,3.7,30.0,
Sub,B-01,0.5,0,0,30,0,0.8,0.06672499734860537,3.2666666666666666,3.066666666666667,30.0,
Sub,B-02,0.7403846153846154,3,7,19,1,0.7368421052631579,0.02345334169401536,2.9473684210526314,3.0526315789473686,19.0,
Sub,B-03,0.5,0,0,30,0,0.8666666666666667,0.23047806910356217,3.1,3.1,30.0,
Sub,C-01,0.8125,10,0,14,6,0.6428571428571429,0.2715906022144209,4.642857142857143,4.285714285714286,14.0,
Sub,C-02,0.6666666666666666,1,0,27,2,0.9259259259259259,0.09536473593268724,4.2592592592592595,3.925925925925926,27.0,
Sub,C-04,0.5,0,0,30,0,0.7333333333333333,0.10638089144806984,4.133333333333334,4.866666666666666,30.0,
Sub,C-05,0.5,0,0,30,0,0.7333333333333333,0.1621959575196985,3.466666666666667,3.2,30.0,
Sub,C-06,0.5,0,0,30,0,0.9666666666666667,0.07276883512715504,3.4,3.7666666666666666,30.0,
Sub,D-01,0.5,0,0,30,0,1.3,-0.14726781023025803,3.3,4.6,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,14,7,330,9,0.8181818181818182,0.375914645491379,3.66969696969697,3.8333333333333335,,MAEm: 0.8088 | Global Avg Recall N/A: 0.7940 | Global Alpha: 0.3759
