Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.6,0.27258080434246235,3.966666666666667,4.4,30.0,
Main,Crit_B,0.5,0,0,30,0,0.5611111112000001,0.6518515403806802,3.1000000000666668,2.8388888888888886,30.0,
Main,Crit_C,0.5,0,0,30,0,0.3411111110999999,0.7573843624167345,3.845000000033333,3.6438888888888883,30.0,
Main,Crit_D,0.5,0,0,30,0,0.7333333333333333,0.47010115917965745,3.3,3.7,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7753939393939394,3.9,3.533333333333333,30.0,
Sub,A-01,0.5,0,0,30,0,0.7,0.35084329349269594,4.033333333333333,4.533333333333333,30.0,
Sub,A-02,0.5,0,0,30,0,0.8333333333333334,-0.008995650454725279,3.9,4.266666666666667,30.0,
Sub,B-01,0.5,0,0,30,0,1.0333333333333334,0.21513871889024883,3.2666666666666666,2.433333333333333,30.0,
Sub,B-02,0.6346153846153846,4,19,7,0,1.0,0.0714285714285714,2.7142857142857144,3.142857142857143,7.0,
Sub,B-03,0.5,0,0,30,0,0.7333333333333333,0.608414180796083,3.1,3.1666666666666665,30.0,
Sub,C-01,0.7633928571428572,13,4,10,3,0.4,0.38928571428571423,4.5,4.5,10.0,
Sub,C-02,0.7592592592592593,2,4,23,1,0.6086956521739131,0.4689502890099204,4.304347826086956,4.043478260869565,23.0,
Sub,C-04,0.5,0,0,30,0,0.8333333333333334,0.2782886051350296,4.133333333333334,3.9,30.0,
Sub,C-05,0.5,0,0,30,0,0.6,0.3758716323296355,3.466666666666667,3.2666666666666666,30.0,
Sub,C-06,0.5,0,0,30,0,0.5333333333333333,0.509261308167914,3.4,3.4,30.0,
Sub,D-01,0.5,0,0,30,0,0.7333333333333333,0.47010115917965745,3.3,3.7,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7753939393939394,3.9,3.533333333333333,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,19,27,310,4,0.7161290322580646,0.5371741057501803,3.670967741935484,3.632258064516129,,MAEm: 0.7146 | Global Avg Recall N/A: 0.8730 | Global Alpha: 0.5372
