Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.5666666666666667,0.5005070974057757,3.966666666666667,3.9,30.0,
Main,Crit_B,0.5,0,0,30,0,0.4777777778000001,0.5305563063739476,3.1000000000666668,3.277777777777778,30.0,
Main,Crit_C,0.5,0,0,30,0,0.5561111110777778,0.33257781511036455,3.845000000033333,4.207777777777777,30.0,
Main,Crit_D,0.5,0,0,30,0,1.5666666666666667,-0.34134537172604507,3.3,4.6,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
Sub,A-01,0.5,0,0,30,0,0.5666666666666667,0.573545955675554,4.033333333333333,4.266666666666667,30.0,
Sub,A-02,0.5,0,0,30,0,0.9666666666666667,0.09547817269719283,3.9,3.533333333333333,30.0,
Sub,B-01,0.5,0,0,30,0,0.7333333333333333,0.4460188933873145,3.2666666666666666,3.3333333333333335,30.0,
Sub,B-02,0.49038461538461536,1,7,19,3,0.6842105263157895,0.44211122876616304,2.8421052631578947,3.1052631578947367,19.0,
Sub,B-03,0.5,0,0,30,0,0.9666666666666667,0.19858927851672703,3.1,3.2,30.0,
Sub,C-01,0.8125,10,0,14,6,1.0714285714285714,-0.1234805194805193,4.642857142857143,4.0,14.0,
Sub,C-02,0.6481481481481481,1,1,26,2,0.6923076923076923,0.34924690693921456,4.3076923076923075,4.0,26.0,
Sub,C-04,0.5,0,0,30,0,0.7333333333333333,0.03825586208935794,4.133333333333334,4.866666666666666,30.0,
Sub,C-05,0.5,0,0,30,0,1.0666666666666667,0.05374674510560329,3.466666666666667,3.7333333333333334,30.0,
Sub,C-06,0.5,0,0,30,0,1.2,-0.06609184629803178,3.4,4.466666666666667,30.0,
Sub,D-01,0.5,0,0,30,0,1.5666666666666667,-0.34134537172604507,3.3,4.6,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,12,8,329,11,0.9027355623100304,0.33771334618498916,3.6656534954407296,3.9361702127659575,,MAEm: 0.9012 | Global Avg Recall N/A: 0.7490 | Global Alpha: 0.3377
