Type,Criteria,Average_Recall_NA,NA_TP,NA_FP,NA_TN,NA_FN,MAE,Krippendorff_Alpha,Mean_GT,Mean_LLM,Valid_Samples,Note
Main,Crit_A,0.5,0,0,30,0,0.6166666666666667,0.4378402381300932,3.966666666666667,3.9833333333333334,30.0,
Main,Crit_B,0.5,0,0,30,0,0.522222222311111,0.5284044037365037,3.1000000000666668,3.322222222222222,30.0,
Main,Crit_C,0.5,0,0,30,0,0.5311111110777778,0.29997893080877613,3.845000000033333,4.212777777777777,30.0,
Main,Crit_D,0.5,0,0,30,0,1.3666666666666667,-0.21077055209551832,3.3,4.466666666666667,30.0,
Main,Crit_L,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
Sub,A-01,0.5,0,0,30,0,0.8666666666666667,0.13760282820042158,4.033333333333333,4.433333333333334,30.0,
Sub,A-02,0.5,0,0,30,0,0.7666666666666667,0.2054450076132074,3.9,3.533333333333333,30.0,
Sub,B-01,0.5,0,0,30,0,0.7333333333333333,0.474758527524485,3.2666666666666666,3.533333333333333,30.0,
Sub,B-02,0.5961538461538461,2,8,18,2,0.7222222222222222,0.08448214916931784,2.611111111111111,3.111111111111111,18.0,
Sub,B-03,0.5,0,0,30,0,0.9666666666666667,0.11780190910928057,3.1,3.1333333333333333,30.0,
Sub,C-01,0.8125,10,0,14,6,1.0714285714285714,-0.1234805194805193,4.642857142857143,4.0,14.0,
Sub,C-02,0.6481481481481481,1,1,26,2,0.7692307692307693,0.24595404595404602,4.3076923076923075,4.076923076923077,26.0,
Sub,C-04,0.48333333333333334,0,1,29,0,0.6896551724137931,-0.10767336112163695,4.241379310344827,4.931034482758621,29.0,
Sub,C-05,0.5,0,0,30,0,0.7,0.2632892179344384,3.466666666666667,3.7,30.0,
Sub,C-06,0.5,0,0,30,0,1.1333333333333333,-0.053926897844423616,3.4,4.466666666666667,30.0,
Sub,D-01,0.5,0,0,30,0,1.3666666666666667,-0.21077055209551832,3.3,4.466666666666667,30.0,
Sub,L-01,0.5,0,0,30,0,0.5666666666666667,0.7275306888723924,3.9,3.8666666666666667,30.0,
,SUBCRITERIA_GLOBAL_METRICS,,13,10,327,10,0.8593272171253823,0.33272424944610446,3.6636085626911314,3.9602446483180427,,MAEm: 0.8627 | Global Avg Recall N/A: 0.7678 | Global Alpha: 0.3327
