Primary Key,Year,Company Market Cap,Has Controversy,Has Grave Controversy (<50.0),ESG Controversies Score,ESG Score,Independent Board Members,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Name,CAPxLEV,ROExLEV,CAPxROE,ROEsq,BOARDsq,CAPsq,CAPxBOARD
CROX.OQ_2024,2024,5977419026,1,1,15.90909091,63.13675396,0.88,0.6564,1.1447126,CROX.OQ,Crocs Inc,Footwear,6842426875,0.751389351,3923577849,0.43086096,0.7744,3.57295E+19,5260128743
CROX.OQ_2023,2023,5126456077,1,1,39.28571429,63.27886694,0.88,1.62819,2.8393459,CROX.OQ,Crocs Inc,Footwear,14555782044,4.622994601,8346844520,2.651002676,0.7744,2.62806E+19,4511281348
CROX.OQ_2022,2022,6255810984,0,0,100,68.39818285,0.89,3.47759,54.7784406,CROX.OQ,Crocs Inc,Footwear,3.42684E+11,190.4969572,21755145720,12.09363221,0.7921,3.91352E+19,5567671776
CROX.OQ_2021,2021,6637397199,0,0,100,60.38023127,0.9,1.0439,0.6193378,CROX.OQ,Crocs Inc,Footwear,4110790979,0.646526729,6928778936,1.08972721,0.81,4.4055E+19,5973657479
CROX.OQ_2020,2020,3463016449,0,0,100,5.229710877,0.88,0.8193,1.5541488,CROX.OQ,Crocs Inc,Footwear,5382042859,1.273314112,2837249377,0.67125249,0.7744,1.19925E+19,3047454475
CROX.OQ_2019,2019,2563749285,0,0,100,32.76024615,0.78,-0.4118,0.7983607,CROX.OQ,Crocs Inc,Footwear,2046796674,-0.328764936,-1055751956,0.16957924,0.6084,6.57281E+18,1999724442
CROX.OQ_2018,2018,1513208582,0,0,100,29.66547315,0.78,0.0576,0.0037524,CROX.OQ,Crocs Inc,Footwear,5678163.883,0.000216138,87160814.32,0.00331776,0.6084,2.2898E+18,1180302694
CROX.OQ_2017,2017,734078077.4,0,0,100,18.9447521,0.88,-0.1152,0.0059557,CROX.OQ,Crocs Inc,Footwear,4371948.806,-0.000686097,-84565794.52,0.01327104,0.7744,5.38871E+17,645988708.1
CULP.OQ_2022,2022,52726666.67,0,0,100,26.78958648,0.8,-0.026,0.0023012,CULP.OQ,Culp Inc,Textiles & Leather Goods,121334.6053,-5.98312E-05,-1370893.333,0.000676,0.64,2.7801E+15,42181333.34
0210.HK_2021,2021,35207358.36,0,0,100,45.59604192,0.43,-0.20912,0.0423323,0210.HK,Daphne International Holdings Ltd,Footwear,1490408.456,-0.008852531,-7362562.78,0.043731174,0.1849,1.23956E+15,15139164.09
0210.HK_2020,2020,42918656.64,0,0,100,43.85853861,0.57,-0.04995,0.0578763,0210.HK,Daphne International Holdings Ltd,Footwear,2483973.047,-0.002890921,-2143786.899,0.002495003,0.3249,1.84201E+15,24463634.28
0210.HK_2019,2019,27383109.56,0,0,100,37.59391866,0.5,0.03485,0.1006086,0210.HK,Daphne International Holdings Ltd,Footwear,2754976.316,0.00350621,954301.3682,0.001214523,0.25,7.49835E+14,13691554.78
0210.HK_2018,2018,45167385.04,0,0,100,37.02727122,0.43,0.0667,0.0514794,0210.HK,Daphne International Holdings Ltd,Footwear,2325189.881,0.003433676,3012664.582,0.00444889,0.1849,2.04009E+15,19421975.57
0210.HK_2017,2017,85342865.07,0,0,100,38.416676,0.43,0.22663,0.0840005,0210.HK,Daphne International Holdings Ltd,Footwear,7168843.337,0.019037033,19341253.51,0.051361157,0.1849,7.2834E+15,36697431.98
0210.HK_2016,2016,157794986.4,0,0,100,18.50823319,0.38,0.26062,0.1335288,0210.HK,Daphne International Holdings Ltd,Footwear,21070175.18,0.034800276,41124529.36,0.067922784,0.1444,2.48993E+16,59962094.83
DECK.N_2025,2025,12864568206,1,0,53.57142857,61.37137644,0.82,0.4182,0.00038,DECK.N,Deckers Outdoor Corp,Footwear,4888535.918,0.000158916,5379962424,0.17489124,0.6724,1.65497E+20,10548945929
DECK.N_2024,2024,29801720717,0,0,100,62.54135546,0.9,0.3922,0.0004527,DECK.N,Deckers Outdoor Corp,Footwear,13491238.97,0.000177549,11688234865,0.15382084,0.81,8.88143E+20,26821548645
DECK.N_2023,2023,15584790933,0,0,100,64.9150697,0.9,0.3128,0.0005426,DECK.N,Deckers Outdoor Corp,Footwear,8456307.56,0.000169725,4874922604,0.09784384,0.81,2.42886E+20,14026311840
DECK.N_2022,2022,9871455991,0,0,100,67.84211478,0.91,0.303,0.0003568,DECK.N,Deckers Outdoor Corp,Footwear,3522135.498,0.00010811,2991051165,0.091809,0.8281,9.74456E+19,8983024952
DECK.N_2020,2020,6594571580,0,0,100,60.99469696,0.9,0.2527,0.0271033,DECK.N,Deckers Outdoor Corp,Footwear,178734651.9,0.006849004,1666448238,0.06385729,0.81,4.34884E+19,5935114422
DECK.N_2019,2019,4214129705,0,0,100,57.49680642,0.92,0.2663,0.0301436,DECK.N,Deckers Outdoor Corp,Footwear,127029040.2,0.008027241,1122222740,0.07091569,0.8464,1.77589E+19,3876999329
DECK.N_2018,2018,3248936657,0,0,100,53.15709067,0.8,0.1938,0.0341015,DECK.N,Deckers Outdoor Corp,Footwear,110793613.4,0.006608871,629643924.1,0.03755844,0.64,1.05556E+19,2599149326
DECK.N_2017,2017,2138129385,0,0,100,53.65059174,0.8,0.1286,0.0341953,DECK.N,Deckers Outdoor Corp,Footwear,73113975.76,0.004397516,274963438.9,0.01653796,0.64,4.5716E+18,1710503508
DECK.N_2016,2016,1690452833,0,0,100,51.53984501,0.89,0.1559,0.1034718,DECK.N,Deckers Outdoor Corp,Footwear,174914197.4,0.016131254,263541596.7,0.02430481,0.7921,2.85763E+18,1504503021
DLAPQ.PK_2021,2021,184065310.7,0,0,100,34.68711954,0.9,0.05419,0.8779502,DLAPQ.PK,Delta Apparel Inc,Apparel & Accessories,161600176.3,0.047576121,9974499.187,0.002936556,0.81,3.388E+16,165658779.6
DLAPQ.PK_2020,2020,114616791.8,0,0,100,29.46616614,0.89,0.0796,0.7448008,DLAPQ.PK,Delta Apparel Inc,Apparel & Accessories,85366678.23,0.059286144,9123496.627,0.00633616,0.7921,1.3137E+16,102008944.7
DLAPQ.PK_2019,2019,193891377.8,0,0,100,26.27992715,0.89,0.0628,0.6172484,DLAPQ.PK,Delta Apparel Inc,Apparel & Accessories,119679142.7,0.0387632,12176378.53,0.00394384,0.7921,3.75939E+16,172563326.2
DLLA.NS_2025,2025,188830656.9,0,0,100,44.43903568,0.5,0.11221,0.399691,DLLA.NS,Dollar Industries Ltd,Apparel & Accessories,75473914.09,0.044849327,21188688.01,0.012591084,0.25,3.5657E+16,94415328.45
DLLA.NS_2024,2024,313853782,0,0,100,44.48910238,0.5,0.12119,0.4097804,DLLA.NS,Dollar Industries Ltd,Apparel & Accessories,128611128.3,0.049661287,38035939.84,0.014687016,0.25,9.85042E+16,156926891
DLLA.NS_2023,2023,285532691.3,0,0,100,40.18952409,0.55,0.0762,0.2473017,DLLA.NS,Dollar Industries Ltd,Apparel & Accessories,70612719.96,0.01884439,21757591.08,0.00580644,0.3025,8.15289E+16,157042980.2
DLLA.NS_2022,2022,269888563.3,0,0,100,39.31607313,0.5,0.24359,0.3188012,DLLA.NS,Dollar Industries Ltd,Apparel & Accessories,86040797.85,0.077656784,65742155.13,0.059336088,0.25,7.28398E+16,134944281.7
DOCS.L_2025,2025,849959796.1,0,0,100,37.04152719,0.42,0.0637,1.0963428,DOCS.L,Dr Martens PLC,Footwear,931847302.7,0.069837036,54142439.01,0.00405769,0.1764,7.22432E+17,356983114.4
DOCS.L_2024,2024,840317521.7,0,0,100,44.33113982,0.56,0.17918,1.2726779,DOCS.L,Dr Martens PLC,Footwear,1069453539,0.228038426,150568093.5,0.032105472,0.3136,7.06134E+17,470577812.2
DOCS.L_2023,2023,982290902.9,0,0,100,38.28073402,0.5,0.352,1.1177635,DOCS.L,Dr Martens PLC,Footwear,1097968918,0.393452752,345766397.8,0.123904,0.25,9.64895E+17,491145451.5
DOCS.L_2022,2022,2155722882,0,0,100,40.04860587,0.5,0.7567,1.1998781,DOCS.L,Dr Martens PLC,Footwear,2586604676,0.907947758,1631235505,0.57259489,0.25,4.64714E+18,1077861441
DOCS.L_2021,2021,5094179407,0,0,100,33.72219845,0.5,1.0506,2.4313205,DOCS.L,Dr Martens PLC,Footwear,12385582823,2.554345317,5351944885,1.10376036,0.25,2.59507E+19,2547089704
DLTH.OQ_2022,2022,193002484.9,0,0,100,36.82680168,0.75,0.01,0.3155066,DLTH.OQ,Duluth Holdings Inc,Apparel & Accessories,60893557.8,0.003155066,1930024.849,0.0001,0.5625,3.725E+16,144751863.7
DLTH.OQ_2021,2021,441412740.5,0,0,100,10.65357175,0.8,0.14169,0.6407086,DLTH.OQ,Duluth Holdings Inc,Apparel & Accessories,282816939,0.090782002,62543771.2,0.020076056,0.64,1.94845E+17,353130192.4
DLTH.OQ_2020,2020,283849915.9,0,0,100,9.274787354,0.78,0.073,0.6058908,DLTH.OQ,Duluth Holdings Inc,Apparel & Accessories,171982052.6,0.044230028,20721043.86,0.005329,0.6084,8.05708E+16,221402934.4
DLTH.OQ_2019,2019,305518339.9,0,0,100,18.28207302,0.78,0.11179,0.4269502,DLTH.OQ,Duluth Holdings Inc,Apparel & Accessories,130441116.3,0.047728763,34153895.22,0.012497004,0.6084,9.33415E+16,238304305.1
DLTH.OQ_2018,2018,716687759,0,0,100,16.69855492,0.78,0.1572,0.2015515,DLTH.OQ,Duluth Holdings Inc,Apparel & Accessories,144449492.9,0.031683896,112663315.7,0.02471184,0.6084,5.13641E+17,559016452
1476.TW_2024,2024,4114402836,0,0,100,71.41888026,0.33,0.2037,0.0489389,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,201354349,0.009968854,838103857.7,0.04149369,0.1089,1.69283E+19,1357752936
1476.TW_2023,2023,4553813177,0,0,100,69.10135085,0.31,0.29339,0.10481,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,477285159.1,0.030750206,1336043248,0.086077692,0.0961,2.07372E+19,1411682085
1476.TW_2022,2022,4154451236,0,0,100,70.84857457,0.33,0.25539,0.1211048,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,503123986,0.030928955,1061005301,0.065224052,0.1089,1.72595E+19,1370968908
1476.TW_2021,2021,5515390175,0,0,100,76.81977044,0.27,0.22818,0.1044937,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,576323526.3,0.023843372,1258501730,0.052066112,0.0729,3.04195E+19,1489155347
1476.TW_2020,2020,3380779394,0,0,100,77.53599689,0.27,0.2453,0.0915806,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,309613805.4,0.022464721,829305185.3,0.06017209,0.0729,1.14297E+19,912810436.4
1476.TW_2019,2019,3297837634,0,0,100,71.77286179,0.27,0.25868,0.0962717,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,317488435.3,0.024903563,853084639.2,0.066915342,0.0729,1.08757E+19,890416161.2
1476.TW_2018,2018,2731478173,0,0,100,48.20544775,0.27,0.20274,0.0982704,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,268423452.7,0.019923341,553779884.8,0.041103508,0.0729,7.46097E+18,737499106.7
1476.TW_2017,2017,2293937101,0,0,100,21.9871938,0.27,0.27238,0.1064702,1476.TW,Eclat Textile Co Ltd,Apparel & Accessories,244235941.9,0.029000353,624822587.6,0.074190864,0.0729,5.26215E+18,619363017.3
ZGN.N_2024,2024,2014557092,0,0,100,36.28734056,0.91,0.16,1.1059512,ZGN.N,Ermenegildo Zegna NV,Apparel & Accessories,2228001833,0.176952192,322329134.7,0.0256,0.8281,4.05844E+18,1833246954
ZGN.N_2023,2023,2619191555,0,0,100,33.83285227,0.91,0.0924,1.248854,ZGN.N,Ermenegildo Zegna NV,Apparel & Accessories,3270987850,0.11539411,242013299.7,0.00853776,0.8281,6.86016E+18,2383464315
383220.KS_2024,2024,1360369217,0,0,100,55.83762253,0.33,0.386,0.1968194,383220.KS,F&F Co Ltd,Apparel & Accessories,267747053.1,0.075972288,525102517.8,0.148996,0.1089,1.8506E+18,448921841.6
383220.KS_2023,2023,2396608847,0,0,100,51.73959127,0.5,0.60402,0.2764262,383220.KS,F&F Co Ltd,Apparel & Accessories,662485476.5,0.166966953,1447599676,0.36484016,0.25,5.74373E+18,1198304424
9910.TW_2024,2024,3869351400,0,0,100,64.73099576,0.31,0.2066,0.2517258,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,974015576.6,0.05200655,799407999.2,0.04268356,0.0961,1.49719E+19,1199498934
9910.TW_2023,2023,5103574346,0,0,100,59.20420312,0.31,0.4214,0.1319136,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,673230864.8,0.055588391,2150646229,0.17757796,0.0961,2.60465E+19,1582108047
9910.TW_2022,2022,5563774801,0,0,100,66.42814098,0.31,0.2562,0.4911527,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,2732663016,0.125833322,1425439104,0.06563844,0.0961,3.09556E+19,1724770188
9910.TW_2021,2021,6502455035,0,0,100,45.3061649,0.31,0.32941,0.2596928,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,1688640755,0.085545405,2141973713,0.108510948,0.0961,4.22819E+19,2015761061
9910.TW_2020,2020,5129942530,0,0,100,42.17502311,0.31,0.28929,0.2901619,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,1488513871,0.083940936,1484041075,0.083688704,0.0961,2.63163E+19,1590282184
9910.TW_2019,2019,4273237877,0,0,100,40.00684887,0.31,0.32894,0.1132989,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,484153150.9,0.03726854,1405638867,0.108201524,0.0961,1.82606E+19,1324703742
9910.TW_2018,2018,3353522003,0,0,100,38.35220498,0.15,0.32635,0.233937,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,784512876.8,0.07634534,1094421906,0.106504323,0.0225,1.12461E+19,503028300.5
9910.TW_2017,2017,2543544731,0,0,100,34.44543111,0.15,0.33059,0.1815185,9910.TW,Feng Tay Enterprises Co Ltd,Footwear,461700424.3,0.060008201,840870452.6,0.109289748,0.0225,6.46962E+18,381531709.7
FIGS.N_2024,2024,970301110.5,0,0,100,20.28803291,0.67,0.0682,0.0130025,FIGS.N,Figs Inc,Apparel & Accessories,12616340.19,0.000886771,66174535.74,0.00465124,0.4489,9.41484E+17,650101744
FIGS.N_2023,2023,1065144513,0,0,100,23.93757892,0.63,0.10539,0.0142978,FIGS.N,Figs Inc,Apparel & Accessories,15229223.22,0.001506845,112255580.2,0.011107052,0.3969,1.13453E+18,671041043.2
FIGS.N_2022,2022,1043659286,1,1,2.941176471,22.18229609,0.33,0.228,0.0101803,FIGS.N,Figs Inc,Apparel & Accessories,10624764.63,0.002321108,237954317.2,0.051984,0.1089,1.08922E+18,344407564.4
1434.TW_2023,2023,1253778574,0,0,100,69.30940082,0.27,0.00807,0.2659059,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,333387120.1,0.002145861,10117993.09,6.51249E-05,0.0729,1.57196E+18,338520215
1434.TW_2019,2019,1718429539,0,0,100,70.36262149,0.27,0.07921,0.1578091,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,271183819,0.012500059,136116803.8,0.006274224,0.0729,2.953E+18,463975975.5
1434.TW_2018,2018,1665129220,0,0,100,62.73355917,0.25,0.06874,0.2094429,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,348749492.7,0.014397105,114460982.6,0.004725188,0.0625,2.77266E+18,416282305
1434.TW_2017,2017,1481904691,0,0,100,59.67142703,0.25,0.0629,0.2222941,1434.TW,Formosa Taffeta Co Ltd,Textiles & Leather Goods,329418669.6,0.013982299,93211805.06,0.00395641,0.0625,2.19604E+18,370476172.8
FOSL.OQ_2018,2018,678297482.3,0,0,100,27.92210697,0.75,0.0666,0.7678601,FOSL.OQ,Fossil Group Inc,Apparel & Accessories,520837572.6,0.051139483,45174612.32,0.00443556,0.5625,4.60087E+17,508723111.7
FOSL.OQ_2017,2017,314322460,0,0,100,28.8618856,0.75,0.0038,0.6266547,FOSL.OQ,Fossil Group Inc,Apparel & Accessories,196971646.9,0.002381288,1194425.348,0.00001444,0.5625,9.87986E+16,235741845
GABR.CO_2024,2024,45620651.45,0,0,100,36.83102517,0.63,-0.062,1.5003459,GABR.CO,Gabriel Holding A/S,Textiles & Leather Goods,68446757.36,-0.093021446,-2828480.39,0.003844,0.3969,2.08124E+15,28741010.41
GRWL.NS_2025,2025,656147110.1,0,0,100,20.02977808,0.71,0.1871,0.0522416,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,34278174.87,0.009774403,122765124.3,0.03500641,0.5041,4.30529E+17,465864448.2
GRWL.NS_2024,2024,1066374157,0,0,100,19.29472666,0.63,0.185,0.0997691,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,106391189.9,0.018457284,197279219,0.034225,0.3969,1.13715E+18,671815718.9
GRWL.NS_2023,2023,747134267.9,0,0,100,19.45439516,0.57,0.17329,0.1313989,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,98172620.95,0.022770115,129470897.3,0.030029424,0.3249,5.5821E+17,425866532.7
GRWL.NS_2022,2022,717253683.7,0,0,100,18.72723212,0.43,0.185,0.0819844,GRWL.NS,Garware Technical Fibres Ltd,Textiles & Leather Goods,58803612.91,0.015167114,132691931.5,0.034225,0.1849,5.14453E+17,308419084
GEO.MI_2023,2023,188962144.3,0,0,100,74.28784627,0.44,-0.11189,2.9505776,GEO.MI,Geox SpA,Footwear,557547470.2,-0.330140128,-21142974.33,0.012519372,0.1936,3.57067E+16,83143343.49
GEO.MI_2022,2022,208143486.8,0,0,100,82.94715317,0.4,-0.426,2.7617152,GEO.MI,Geox SpA,Footwear,574833031.3,-1.176490675,-88669125.38,0.181476,0.16,4.33237E+16,83257394.72
GEO.MI_2021,2021,277351844.2,0,0,100,77.13642458,0.4,-0.49789,2.6566671,GEO.MI,Geox SpA,Footwear,736831519.6,-1.322727982,-138090709.7,0.247894452,0.16,7.6924E+16,110940737.7
GEO.MI_2020,2020,205810620.8,0,0,100,65.03664399,0.46,-0.077,1.1420393,GEO.MI,Geox SpA,Footwear,235043817.3,-0.087937026,-15847417.8,0.005929,0.2116,4.2358E+16,94672885.57
GIII.OQ_2025,2025,1040278665,0,0,100,35.051478,0.79,0.12609,0.0036672,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,3814909.92,0.000462397,131168736.9,0.015898688,0.6241,1.08218E+18,821820145.4
GIII.OQ_2024,2024,1382767355,0,0,100,28.91902131,0.8,0.12929,0.2695245,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,372689680,0.034846823,178777991.3,0.016715904,0.64,1.91205E+18,1106213884
GIII.OQ_2023,2023,1407968312,0,0,100,28.76743008,0.71,0.0955,0.4470453,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,629425616.4,0.042692826,134460973.8,0.00912025,0.5041,1.98237E+18,999657501.5
GIII.OQ_2022,2022,608363710.3,0,0,100,26.48908077,0.67,0.1405,0.3418494,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,207968769.3,0.048029841,85475101.3,0.01974025,0.4489,3.70106E+17,407603685.9
GIII.OQ_2021,2021,1180884255,0,0,100,26.0411068,0.67,0.0204,0.3834278,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,452783851.9,0.007821927,24090038.8,0.00041616,0.4489,1.39449E+18,791192450.9
GIII.OQ_2020,2020,940011265.3,0,0,100,23.66911468,0.67,0.1208,0.3079535,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,289479759.2,0.037200783,113553360.8,0.01459264,0.4489,8.83621E+17,629807547.8
GIII.OQ_2019,2019,1429214672,0,0,100,19.79249011,0.64,0.1243,0.3251481,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,464706435.1,0.040415909,177651383.7,0.01545049,0.4096,2.04265E+18,914697390.1
GIII.OQ_2018,2018,1200221702,0,0,100,22.84063778,0.64,0.0742,0.3489318,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,418795518.9,0.02589074,89056450.29,0.00550564,0.4096,1.44053E+18,768141889.3
GIII.OQ_2017,2017,1509331228,0,0,100,29.52610869,0.64,0.0706,0.4521541,GIII.OQ,G-III Apparel Group Ltd,Apparel & Accessories,682450303,0.031922079,106558784.7,0.00498436,0.4096,2.27808E+18,965971985.9
GIL.TO_2024,2024,7016986471,1,0,88.63636364,67.34304747,0.85,0.2358,0.5533,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,3882498614,0.13046814,1654605410,0.05560164,0.7225,4.92381E+19,5964438500
GIL.TO_2023,2023,5162303811,0,0,100,74.11490246,0.91,0.302,0.5440499,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,2808550872,0.16430307,1559015751,0.091204,0.8281,2.66494E+19,4697696468
GIL.TO_2022,2022,4591747956,0,0,100,80.73775244,0.91,0.3094,0.3694384,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,1696368018,0.114304241,1420686818,0.09572836,0.8281,2.10841E+19,4178490640
GIL.TO_2021,2021,7241124467,0,0,100,84.83708775,0.91,-0.0214,0.6943781,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,5028078249,-0.014859691,-154960063.6,0.00045796,0.8281,5.24339E+19,6589423265
GIL.TO_2020,2020,4539584844,0,0,100,81.72387205,0.92,0.1801,0.5050439,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,2292689634,0.090958406,817579230.4,0.03243601,0.8464,2.06078E+19,4176418056
GIL.TO_2019,2019,5371729164,0,0,100,85.9171278,0.92,0.1972,0.345545,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,1856174154,0.068141474,1059304991,0.03888784,0.8464,2.88555E+19,4941990831
GIL.TO_2018,2018,5514599811,0,0,100,82.63961227,0.8,0.1855,0.3071111,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,1693594814,0.056969109,1022958265,0.03441025,0.64,3.04108E+19,4411679849
GIL.TO_2017,2017,5905886538,0,0,100,79.25064425,0.85,0.1654,0.283066,GIL.TO,Gildan Activewear Inc,Apparel & Accessories,1671755679,0.046819116,976833633.4,0.02735716,0.7225,3.48795E+19,5020003557
8111.T_2024,2024,2571353902,0,0,100,44.41956519,0.45,0.27,0.0290905,8111.T,Goldwin Inc,Apparel & Accessories,74801970.69,0.007854435,694265553.5,0.0729,0.2025,6.61186E+18,1157109256
8111.T_2023,2023,3089085067,0,0,100,37.54102976,0.4,0.293,0.050727,8111.T,Goldwin Inc,Apparel & Accessories,156700018.2,0.014863011,905101924.6,0.085849,0.16,9.54245E+18,1235634027
GRND3.SA_2022,2022,965331680.4,0,0,100,39.49753101,0.29,0.1343,0.0494989,GRND3.SA,Grendene SA,Footwear,47782856.31,0.006647702,129644044.7,0.01803649,0.0841,9.31865E+17,279946187.3
GRND3.SA_2021,2021,1237103134,0,0,100,33.10268324,0.29,0.14439,0.0238234,GRND3.SA,Grendene SA,Footwear,29472002.8,0.003439861,178625321.5,0.020848472,0.0841,1.53042E+18,358759908.9
3002.T_2025,2025,808604810.5,0,0,100,52.05718786,0.27,0.053,0.0757468,3002.T,Gunze Ltd,Apparel & Accessories,61249226.86,0.00401458,42856054.96,0.002809,0.0729,6.53842E+17,218323298.8
3002.T_2024,2024,578522792.7,0,0,100,55.4642995,0.33,0.044,0.0767347,3002.T,Gunze Ltd,Apparel & Accessories,44392772.94,0.003376327,25455002.88,0.001936,0.1089,3.34689E+17,190912521.6
3002.T_2023,2023,555443557.8,0,0,100,47.66030499,0.33,0.039,0.1334257,3002.T,Gunze Ltd,Apparel & Accessories,74110445.51,0.005203602,21662298.75,0.001521,0.1089,3.08518E+17,183296374.1
3002.T_2022,2022,550182342.3,0,0,100,52.84779824,0.33,0.026,0.0988152,3002.T,Gunze Ltd,Apparel & Accessories,54366378.19,0.002569195,14304740.9,0.000676,0.1089,3.02701E+17,181560173
3002.T_2021,2021,598284519.6,0,0,100,41.28099216,0.33,0.01947,0.155976,3002.T,Gunze Ltd,Apparel & Accessories,93318026.23,0.003036853,11648599.6,0.000379081,0.1089,3.57944E+17,197433891.5
3002.T_2020,2020,511057019.5,0,0,100,41.81183379,0.25,0.04,0.2332255,3002.T,Gunze Ltd,Apparel & Accessories,119191528.9,0.00932902,20442280.78,0.0016,0.0625,2.61179E+17,127764254.9
3002.T_2019,2019,774019671.1,0,0,100,32.82252708,0.25,0.037,0.2400962,3002.T,Gunze Ltd,Apparel & Accessories,185839181.8,0.008883559,28638727.83,0.001369,0.0625,5.99106E+17,193504917.8
3002.T_2018,2018,635754537.5,0,0,100,34.25858646,0.15,0.03211,0.25303,3002.T,Gunze Ltd,Apparel & Accessories,160864970.6,0.008124793,20414078.2,0.001031052,0.0225,4.04184E+17,95363180.63
3002.T_2017,2017,1001842650,0,0,100,37.96304032,0.14,0.029,0.2627154,3002.T,Gunze Ltd,Apparel & Accessories,263199492.5,0.007618747,29053436.85,0.000841,0.0196,1.00369E+18,140257971
3002.T_2016,2016,664666192.9,0,0,100,24.46568608,0.2,-0.011,0.2944795,3002.T,Gunze Ltd,Apparel & Accessories,195730568.2,-0.003239275,-7311328.122,0.000121,0.04,4.41781E+17,132933238.6
020000.KS_2024,2024,225101642.6,0,0,100,42.49234614,0.43,0.06137,0.037962,020000.KS,Handsome Corp,Apparel & Accessories,8545308.556,0.002329728,13814487.81,0.003766277,0.1849,5.06707E+16,96793706.32
020000.KS_2023,2023,330297747.1,0,0,100,46.69875219,0.5,0.09559,0.0466096,020000.KS,Handsome Corp,Apparel & Accessories,15395045.87,0.004455412,31573161.65,0.009137448,0.25,1.09097E+17,165148873.6
020000.KS_2022,2022,495645419.4,0,0,100,37.35495092,0.43,0.09709,0.016587,020000.KS,Handsome Corp,Apparel & Accessories,8221270.572,0.001610432,48122213.77,0.009426468,0.1849,2.45664E+17,213127530.3
020000.KS_2021,2021,651089171,0,0,100,28.50304989,0.4,0.07851,0.0417753,020000.KS,Handsome Corp,Apparel & Accessories,27199445.45,0.003279779,51117010.82,0.00616382,0.16,4.23917E+17,260435668.4
020000.KS_2020,2020,557166167.5,0,0,100,27.31892535,0.38,0.08374,0.0230228,020000.KS,Handsome Corp,Apparel & Accessories,12827525.24,0.001927929,46657094.87,0.007012388,0.1444,3.10434E+17,211723143.7
3389.HK_2021,2021,143582563.1,0,0,100,34.09223132,0.43,-0.05504,0.0184847,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,2654080.604,-0.001017398,-7902784.273,0.003029402,0.1849,2.0616E+16,61740502.13
3389.HK_2020,2020,157591082.1,0,0,100,30.80009791,0.43,0.02432,0.1030383,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,16237917.19,0.002505891,3832615.117,0.000591462,0.1849,2.48349E+16,67764165.3
3389.HK_2019,2019,176199610.6,0,0,100,31.17201851,0.38,0.08707,0.0323206,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,5694877.134,0.002814155,15341700.09,0.007581185,0.1444,3.10463E+16,66955852.03
3389.HK_2018,2018,181691298.1,0,0,100,33.70301816,0.38,0.07243,0.0246115,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,4471695.383,0.001782611,13159900.72,0.005246105,0.1444,3.30117E+16,69042693.28
3389.HK_2017,2017,187440889.6,0,0,100,29.51416694,0.38,0.183,0.688694,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,129089416,0.126031002,34301682.8,0.033489,0.1444,3.51341E+16,71227538.05
3389.HK_2016,2016,656703282.9,0,0,100,23.04946485,0.43,0.19626,0.5420618,3389.HK,Hengdeli Holdings Ltd,Apparel & Accessories,355973763.6,0.106385049,128884586.3,0.038517988,0.1849,4.31259E+17,282382411.6
